,name,artist,api_id,api_name,api_artists
2482,Mary Jane's Last Dance,Tom Petty and The Heartbreakers,3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,Tom Petty and the Heartbreakers
2483,Anything,SWV,1vf3GldTchj0ytKoyLgMrZ,"Anything - Old Skool Radio 7"" Version","SWV,Allen Gordon, Jr. aka ""ALLSTAR"",Arty Skye"
2484,Flava In Ya Ear,Craig Mack,5PbFD3AIyunz5HxocduA9e,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack
2485,U.N.I.T.Y.,Queen Latifah,4OxXBAN51tjVBEjSwuWWbv,U.N.I.T.Y.,Queen Latifah
2486,Secret,Madonna,15FcP9qwmIKqaD5NhfhNpu,Secret,Madonna
2487,Here Comes The Hotstepper,Ini Kamoze,3DWS2ZgcoQgfFm7uEnzYMI,Here Comes The Hotstepper - Heartical Mix,"Ini Kamoze,Salaam Remi"
2488,Everyday,Phil Collins,1TuC2upbvZ6Ae0VE4kj8dT,Everyday - 2015 Remastered,Phil Collins
2489,Dont Take The Girl,Tim McGraw,2wmEryA2YLaFwFvA63n3O2,Don't Take The Girl,Tim McGraw
2490,Got Me Waiting,Heavy D and The Boyz,7lqwSAP2isafyCokjZd7aE,Got Me Waiting,Heavy D & The Boyz
2491,Indian Outlaw,Tim McGraw,1fYypIR0kaFzaSRbzvtjl9,Indian Outlaw,Tim McGraw
2492,Always,Bon Jovi,2ogkQnlOe0XltIz7izFIs5,Always,Bon Jovi
2493,Im The Only One,Melissa Etheridge,4veE1jrMbVSy9FRCiYDGkD,I'm The Only One,Melissa Etheridge
2494,Love Sneakin' Up On You,Bonnie Raitt,1UtxIyLkTt7iR5TcWLt8IT,Love Sneakin' Up On You,Bonnie Raitt
2495,Always In My Heart,Tevin Campbell,2CD8UvBi01dwnriCM8TivL,Always in My Heart,Tevin Campbell
2496,What Is Love,Haddaway,2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway
2497,And Our Feelings,Babyface,27sYHmgfRvHFyQ5vrm5nQp,And Our Feelings,Babyface
2498,Bop Gun,Ice Cube,6ahvJBzznCQvbJt0SmqtkL,Bop Gun (One Nation) - Remastered,"Ice Cube,George Clinton"
2499,I Wanna Be Down,Brandy,6N9uyMZf9pbNOuomveWscp,I Wanna Be Down,Brandy
2500,Gangsta's Paradise,Coolio,7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,"Coolio,L.V."
2501,On Bended Knee,Boyz II Men,7MYmo0JJJDmu4MZTSAF9y3,On Bended Knee,Boyz II Men
2502,Fantasy,Mariah Carey,6xkryXuiZU360Lngd4sx13,Fantasy,Mariah Carey
2503,Take A Bow,Madonna,7izFzcBTx3DVXFeFYDeZKB,Take a Bow,Madonna
2504,This Is How We Do It,Montell Jordan,6uQKuonTU8VKBz5SHZuQXD,This Is How We Do It,"Montell Jordan,Wino"
2505,Water Runs Dry,Boyz II Men,7yhmvQh1JOzbNiNFQo4Tfc,Water Runs Dry,Boyz II Men
2506,Freak Like Me,Adina Howard,6Vas6h9lB5mmeVDXdFqlQA,Freak Like Me,Adina Howard
2507,Run-Around,Blues Traveler,500Tkm3vJmVtdUwdCVxCTb,Run-Around,Blues Traveler
2508,Have You Ever Really Loved A Woman?,Bryan Adams,32Gf5A7Hr8RdgggXG0Fdks,Have You Ever Really Loved A Woman?,Bryan Adams
2509,Always,Bon Jovi,2ogkQnlOe0XltIz7izFIs5,Always,Bon Jovi
2510,You Gotta Be,Desree,6CU0zWIWVTEnmWpSjVHM93,You Gotta Be,Des'ree
2511,You Are Not Alone,Michael Jackson,3AoeaZs8dFemFJr3JdzOL0,You Are Not Alone,Michael Jackson
2512,Hold My Hand,Hootie and The Blowfish,4WnYuVFXe6Si4fZqkxbnvS,Hold My Hand,Hootie & The Blowfish
2513,Here Comes The Hotstepper,Ini Kamoze,3DWS2ZgcoQgfFm7uEnzYMI,Here Comes The Hotstepper - Heartical Mix,"Ini Kamoze,Salaam Remi"
2514,Candy Rain,Soul For Real,4j1Bk0BEIGCF9hR7cSwl9d,Candy Rain,Soul For Real
2515,Let Her Cry,Hootie and The Blowfish,6NGi23FFKq9tH5NR1NcTw2,Let Her Cry,Hootie & The Blowfish
2516,I Believe,Blessid Union Of Souls,7qnNnQTGxdzI2wZWpa0vDD,I Believe,"Blessid Union Of Souls,David Kershenbaum"
2517,Runaway,Janet Jackson,6ayyzu6smOchwXO1vxwfn6,Runaway,Janet Jackson
2518,Strong Enough,Sheryl Crow,25IRjWUZ60n7KXxcB4DiX9,Strong Enough,Sheryl Crow
2519,Someone To Love,Jon B.,4mKbb9uvBMlVvOUv8fdBt8,Someone to Love (feat. Babyface),"Jon B.,Babyface"
2520,Only Wanna Be With You,Hootie and The Blowfish,1OFKUn2VLafrHj7ybnap0Q,Only Wanna Be with You,Hootie & The Blowfish
2521,If You Love Me,Brownstone,0BTGqPIW9acmhhUmENkq5r,If You Love Me,Brownstone
2522,I Got 5 On It,Luniz,4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,"Luniz,Michael Marshall"
2523,Baby,Brandy,17aVK3oQdgwVG2l0HpP67W,Baby,Brandy
2524,As I Lay Me Down,Sophie B. Hawkins,6S8ZXzeXsfCj8qi9179McI,As I Lay Me Down,Sophie B. Hawkins
2525,December,Collective Soul,3yi27cGUFPTQUdWZV9nV67,December,Collective Soul
2526,Shy Guy,Diana King,3ldG6XCLDXxWg1N6XhrSKo,Shy Guy,Diana King
2527,Im The Only One,Melissa Etheridge,4veE1jrMbVSy9FRCiYDGkD,I'm The Only One,Melissa Etheridge
2528,Every Little Thing I Do,Soul For Real,5u3rsmRYRSKJpFHXPT4p07,Every Little Thing I Do,Soul For Real
2529,I Wanna Be Down,Brandy,6N9uyMZf9pbNOuomveWscp,I Wanna Be Down,Brandy
2530,Ill Make Love To You,Boyz II Men,61sQYdFNS6sEBYCyr1q5gn,I'll Make Love To You,Boyz II Men
2531,Keep Their Heads Ringin',Dr. Dre,7jIujRjK5JKNrMCcAvYUTN,Keep Their Heads Ringin',Dr. Dre
2532,Roll To Me,Del Amitri,7LF0YY1gON8rBECsyEs0Wb,Roll To Me,Del Amitri
2533,Freekn You,Jodeci,43sNw9nvGYGLYnNiwI8oMZ,Freek'n You,Jodeci
2534,I Wish,Skee-lo,3LklW07tvdx2AHsgfi1Mng,I Wish,Skee-Lo
2535,Believe,Elton John,0hACDgEDhKuQlv2ZhVbAIt,Believe,Elton John
2536,Carnival,Natalie Merchant,4QXhRjZacZ1gZUeL7Ukktw,Carnival,Natalie Merchant
2537,You Don't Know How It Feels,Tom Petty,7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,Tom Petty
2538,Back For Good,Take That,6vcdzohhBSbNdsZBh5IRpQ,Back for Good - Radio Mix,Take That
2539,Tootsee Roll,69 Boyz,0SAIjVOwxVnO1l9HGvLuOU,Tootsee Roll (Dance Version),69 Boyz
2540,Cant You See,Total,174UISK3l7VRbigEHxEev7,Can't You See (feat. The Notorious B.I.G.),"Total,The Notorious B.I.G."
2541,All I Wanna Do,Sheryl Crow,3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,Sheryl Crow
2542,This Ain't A Love Song,Bon Jovi,0ZLBD6hHGN9LYOtNlu2n8e,This Ain't A Love Song,Bon Jovi
2543,Secret,Madonna,15FcP9qwmIKqaD5NhfhNpu,Secret,Madonna
2544,Player's Anthem,Junior M.A.F.I.A.,4S41RiE7AphpazUN5OEftl,Player's Anthem - Dirty Remix,Junior M.A.F.I.A.
2545,Feel Me Flow,Naughty By Nature,6Kp8tQd95YPSrSUTkll2Of,Feel Me Flow,Naughty By Nature
2546,Every Day Of The Week,Jade,7gRPARHLsDZaf3QxSTuKT8,Every Day of the Week,Jade
2547,Brokenhearted,Brandy,6AzzMupvtP4u4B8d5OWVUi,Brokenhearted (feat. Wanya Morris) - Single Version,"Brandy,Wanya Morris"
2548,"No More ""I Love You's""",Annie Lennox,1COYxKBxHQ2eQkozotCpXS,NO MORE I LOVE YOU S,Annie Lennox
2549,You Used To Love Me,Faith Evans,0KhXVmAN4sqeEgsqRd39f2,You Used to Love Me,Faith Evans
2550,"Hold Me, Thrill Me, Kiss Me, Kill Me",U2,5TsHqbDKaSs4ECZX0045YS,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'",U2
2551,Good,Better Than Ezra,0ttHpMs250dpFkCYAnuhnE,Good,Better Than Ezra
2552,Turn The Beat Around,Gloria Estefan,5EExhZiAXIqw6M5FFGAiUb,Turn the Beat Around,Gloria Estefan
2553,1st Of Tha Month,Bone Thugs-N-Harmony,1dF5Y2dd7Wm4wZKvVjWBpr,1st of Tha Month,Bone Thugs-N-Harmony
2554,I Live My Life For You,Firehouse,4vHp893kV7HksfB5FN1Nk5,I Live My Life for You,Firehouse
2555,Cotton Eye Joe,Rednex,0Jg602cHeMCnPez9baacIe,Cotton Eye Joe,Rednex
2556,Thank You,Boyz II Men,2ESAoDR0NAUMzm81TEBuJE,Thank You,Boyz II Men
2557,Ill Stand By You,Pretenders,3Nf8oGn1okobzjDcFCvT6n,I'll Stand by You,"Pretenders,Bob Clearmountain"
2558,Best Friend,Brandy,0YwUJOHKYxlm5gVfIkl8Ym,Best Friend,Brandy
2559,Misery,Soul Asylum,1uGht4m9AVY641N2DzoPpi,Misery,Soul Asylum
2560,Cant Stop Lovin You,Van Halen,6z3JD6IqVvu6TUBtCfQPbe,Can't Stop Lovin' You,Van Halen
2561,One Sweet Day,Mariah Carey,7ySbfLwdCwl1EM0zNCJZ38,One Sweet Day,"Mariah Carey,Boyz II Men"
2562,Because You Loved Me,Celine Dion,28UMiBhn383n9S7GL4tsxD,"Because You Loved Me (Theme from ""Up Close and Personal"")",Céline Dion
2563,Always Be My Baby,Mariah Carey,2aBxt229cbLDOvtL7Xbb9x,Always Be My Baby,Mariah Carey
2564,Give Me One Reason,Tracy Chapman,4vDBJeeQCbhP9FaPPMsYkY,Give Me One Reason,Tracy Chapman
2565,Tha Crossroads,Bone Thugs-N-Harmony,5KSJ9k1FYjFLnIRlJT2wF8,Tha Crossroads,Bone Thugs-N-Harmony
2566,Twisted,Keith Sweat,69QIVIjPMnI1ABLBqh9P1b,Twisted,Keith Sweat
2567,Missing,Everything But The Girl,79WrmdVsLbwRTUCiH7cPsa,Missing - 2013 Remaster,Everything But The Girl
2568,Ironic,Alanis Morissette,1d6KS9GH06JAd19uiBy9IE,Ironic - 2015 Remaster,Alanis Morissette
2569,Exhale,Whitney Houston,1X3ypzPnyerpZuMqrDFK29,Exhale (Shoop Shoop) - from Waiting to Exhale - Original Soundtrack,Whitney Houston
2570,Sittin' Up In My Room,Brandy,5Erc0rv16PU4Z5Zt16kGQe,Sittin' Up In My Room,Brandy
2571,It's All Coming Back To Me Now,Celine Dion,5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,Céline Dion
2572,Change The World,Eric Clapton,6BQNJ0JFKh8sWjQLI6Zudi,Change the World,Eric Clapton
2573,Hey Lover,LL Cool J,5wG7d4cNogw0ETKaICPEYA,Hey Lover,"LL Cool J,Boyz II Men"
2574,Loungin,LL Cool J,0UN5OvKlbg06LnZyVk48ll,Loungin (Who Do Ya Luv) - Remix,LL Cool J
2575,Insensitive,Jann Arden,0yx00RNuvZY5Vn8nlpUnMk,Insensitive,Jann Arden
2576,Name,Goo Goo Dolls,1G8jae4jD8mwkXdodqHsBM,Name,The Goo Goo Dolls
2577,I Can't Sleep Baby,R. Kelly,6JR2utS6oY0U6OVDmIHiqV,I Can't Sleep Baby (If I),R. Kelly
2578,One Of Us,Joan Osborne,1xNmF1Uep5OGutizZSbKvd,One Of Us,Joan Osborne
2579,Wonder,Natalie Merchant,5Hz6aGrZZizNBoJ6kE6Rqi,Wonder,Natalie Merchant
2580,Not Gon' Cry,Mary J. Blige,2OA0iq9hGkvUcS5qA1ZJnU,Not Gon' Cry,Mary J. Blige
2581,Gangsta's Paradise,Coolio,7lQWRAjyhTpCWFC0jmclT4,Gangsta's Paradise,"Coolio,L.V."
2582,Only You,112,6zOg9gP62RJSsKFeOBAgvH,Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix,"112,The Notorious B.I.G.,Mase"
2583,Down Low,R. Kelly,4KhanrenBxgyXYkFCArMyd,Kisses Down Low,Kelly Rowland
2584,Youre The One,SWV,67ZorjDM25q7bETfLbHdfS,You're the One,SWV
2585,Breakfast At Tiffany's,Deep Blue Something,1uzWOoJdADfstQuFtQFTUn,Breakfast At Tiffany's,Deep Blue Something
2586,The World I Know,Collective Soul,4beuBXU4k3YWwVKm0PpWhv,The World I Know,Collective Soul
2587,Anything,3t,2AtBXRPCZhtIqSGF5ap33B,Anything,3T
2588,1979,Smashing Pumpkins,5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,The Smashing Pumpkins
2589,Kissin' You,Total,1e5DTpM1WeggytDXbphivX,Kissin' You,Total
2590,Count On Me,Whitney Houston,7mVV7fepIMUAE4FDyihupV,Count On Me - from Waiting to Exhale - Original Soundtrack,"Whitney Houston,CeCe Winans"
2591,Fantasy,Mariah Carey,6xkryXuiZU360Lngd4sx13,Fantasy,Mariah Carey
2592,Time,Hootie and The Blowfish,1N0UflnZhn7xOkrN2l8zxx,Time,Hootie & The Blowfish
2593,Youll See,Madonna,0Fb8sdyNluLawg08N1zs48,You'll See,Madonna
2594,Hook,Blues Traveler,27IRo2rYeizhRMDaNVplNM,Hook,Blues Traveler
2595,Doin It,LL Cool J,4WMBl2wiGUSGa5C7tfQEAo,Doin' It,LL Cool J
2596,Fastlove,George Michael,6SaeXxdt0Id6ZzmX0ZGTQK,"Fastlove, Pt. 1",George Michael
2597,Tonite's Tha Night,Kris Kross,53Bg1jmAmZ2dv1XwKYjDqo,Tonite's Tha Night,Kris Kross
2598,Closer To Free,Bodeans,0xw22cJECqEQ8RlH0H4sHr,Closer to Free,Bodeans
2599,Just A Girl,No Doubt,5lWRaa0fBxDE5yU91npPq7,Just A Girl,No Doubt
2600,If Your Girl Only Knew,Aaliyah,4L2TEG3v6DcvDKdjDCGo6b,If Your Girl Only Knew,"David Davis,Christi Jones"
2601,Key West Intermezzo,John Mellencamp,43bvQNBz3LPzTxEgPSs9qQ,Key West Intermezzo (I Saw You First),John Mellencamp
2602,Pony,Ginuwine,6mz1fBdKATx6qP4oP1I65G,Pony,Ginuwine
2603,Nobody,Keith Sweat,4SF1747p541umnykBp352Q,Nobody (feat. Athena Cage),"Keith Sweat,Athena Cage"
2604,If It Makes You Happy,Sheryl Crow,5XrfFo0JFOnWD9ZMNXGkQh,If It Makes You Happy,Sheryl Crow
2605,As I Lay Me Down,Sophie B. Hawkins,6S8ZXzeXsfCj8qi9179McI,As I Lay Me Down,Sophie B. Hawkins
2606,"Keep On, Keepin' On",Mc Lyte,42aZFX1bcCDj75ue0KoNSd,"Keep On, Keepin' On (feat. Xscape)","MC Lyte,Xscape"
2607,Jealousy,Natalie Merchant,3qcVyKUKAOfBoQJsxHfhmW,Jealousy,Natalie Merchant
2608,I Want To Come Over,Melissa Etheridge,7tOEXhPdFosbBcQrAISAfl,I Want To Come Over,Melissa Etheridge
2609,Un-Break My Heart,Toni Braxton,5Ihd9HrPvOADyVoonH9ZjB,Un-Break My Heart,Toni Braxton
2610,You Remind Me Of Something,R. Kelly,01rYWOpu72uFQORnWN84C3,You Remind Me of Something,R. Kelly
2611,Runaway,Janet Jackson,6ayyzu6smOchwXO1vxwfn6,Runaway,Janet Jackson
2612,Hit Me Off,New Edition,0yNCFwihschpOwSgK31f2O,Hit Me Off,New Edition
2613,No One Else,Total,2IOQOWr4P14saZqZlM7k84,No One Else (feat. Da Brat),"Total,Da Brat"
2614,Get Money,Junior M.A.F.I.A.,53oWwSxPuyH2cjYKXH8fgO,Get Money,Junior M.A.F.I.A.
2615,That Girl,Maxi Priest,24s6yppvGO5he6wRwCaGrr,That Girl,"Maxi Priest,Shaggy"
2616,Until It Sleeps,Metallica,63aVbch5VRXtQnCITdeDTZ,Until It Sleeps,Metallica
2617,Beautiful Life,Ace Of Base,74jTexO94dFGyXGyeu8krd,Beautiful Life,Ace of Base
2618,Back For Good,Take That,6vcdzohhBSbNdsZBh5IRpQ,Back for Good - Radio Mix,Take That
2619,Soon As I Get Home,Faith Evans,6SkGfPa77E4giShVbk9N6R,Soon as I Get Home,Faith Evans
2620,Only Wanna Be With You,Hootie and The Blowfish,1OFKUn2VLafrHj7ybnap0Q,Only Wanna Be with You,Hootie & The Blowfish
2621,Ill Be Missing You,Puff Daddy,0jKMnHAycHc9qO6R6UyhMc,I'll Be Missing You (feat. 112) - Instrumental,"Puff Daddy & Faith Evans (Featuring 112),112"
2622,Un-Break My Heart,Toni Braxton,5Ihd9HrPvOADyVoonH9ZjB,Un-Break My Heart,Toni Braxton
2623,Cant Nobody Hold Me Down,Puff Daddy,1EM23A621Z0QyTlWKu7T1l,Can't Nobody Hold Me Down (feat. Mase),"Diddy,Mase"
2624,I Believe I Can Fly,R. Kelly,2RzJwBCXsS1VnjDm2jKKAa,I Believe I Can Fly,R. Kelly
2625,Dont Let Go,En Vogue,06TuMCjDEYjTOJScCRzmjf,Don't Let Go (Love),En Vogue
2626,Return Of The Mack,Mark Morrison,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,Mark Morrison
2627,How Do I Live,LeAnn Rimes,7BD50ATrF3Vab5FQy7vtK8,How Do I Live,LeAnn Rimes
2628,Wannabe,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls
2629,Quit Playing Games,Backstreet Boys,1nRwyxNsqCLeA17qR8Nfxx,Quit Playing Games (With My Heart),Backstreet Boys
2630,MMMBop,Hanson,0lnxrQAd9ZxbhBBe7d8FO8,MMMBop,Hanson
2631,You Make Me Wanna...,Usher,47TqCCnEliDp8NRDyIQoQq,You Make Me Wanna...,Usher
2632,Bitch,Meredith Brooks,3i6qNxyVgIdUZTTi5m25EM,Bitch,Meredith Brooks
2633,Nobody,Keith Sweat,4SF1747p541umnykBp352Q,Nobody (feat. Athena Cage),"Keith Sweat,Athena Cage"
2634,Semi-Charmed Life,Third Eye Blind,42et6fnHCw1HIPSrdPprMl,Semi-Charmed Life,Third Eye Blind
2635,Mo Money Mo Problems,Notorious B.I.G.,4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,"The Notorious B.I.G.,Mase,Diddy"
2636,The Freshmen,Verve Pipe,21jEuMn2lf37715rwjow2M,The Freshmen,The Verve Pipe
2637,I Want You,Savage Garden,3XorCFmcupSm5QS6hA9g4N,I Want You,Savage Garden
2638,Hypnotize,Notorious B.I.G.,7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remaster,The Notorious B.I.G.
2639,Every Time I Close My Eyes,Babyface,2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes (with Kenny G),"Babyface,Kenny G"
2640,Say You'll Be There,Spice Girls,1yTQ39my3MoNROlFw3RDNy,Say You'll Be There,Spice Girls
2641,4 Seasons Of Loneliness,Boyz II Men,027tq4cWr0kRxLTfdxvM1L,4 Seasons Of Loneliness,Boyz II Men
2642,G.H.E.T.T.O.U.T.,Changing Faces,13XNjh0UY5LBsICcoHUdxl,G.H.E.T.T.O.U.T.,Changing Faces
2643,Honey,Mariah Carey,5NaOWLOmVjcA3M5spRATN9,Honey,Mariah Carey
2644,I Believe In You And Me,Whitney Houston,1kwNHkKXJ4c4MchgATAOBJ,I Believe In You And Me - Film Version,Whitney Houston
2645,2 Become 1,Spice Girls,7bMdWkTYCXQHOrrL9ESBto,2 Become 1,Spice Girls
2646,All For You,Sister Hazel,2skmOCFU64Bg7Ytkgwliwe,All For You,Sister Hazel
2647,Cupid,112,3kVIFDE3G89I2RPVkiRaRj,Cupid,112
2648,Where Have All The Cowboys Gone?,Paula Cole,2ck13qfgRZ1msyEJlDqzvk,Where Have All the Cowboys Gone?,Paula Cole
2649,Sunny Came Home,Shawn Colvin,4mOxpj82q6n3EO7HBZCelX,Sunny Came Home,Shawn Colvin
2650,It's Your Love,Tim McGraw,503sFkc8Y2eyGnM6cu8kHm,It's Your Love,"Tim McGraw,Faith Hill"
2651,Ooh Aah... Just A Little Bit,Gina G,7kyMLaXepcGHIrsLqoiTB8,Ooh Aah...Just a Little Bit - Motiv8 Radio Edit,"Gina G,Motiv8"
2652,Im Still In Love With You,New Edition,46LEQkbfPT5x2ZanS3STg5,I'm Still In Love With You,New Edition
2653,Invisible Man,98 Degrees,5EOGZmuU56m3fFhqr4HCLe,Invisible Man,98º
2654,Not Tonight,Lil' Kim,42OhQBFNIbMyxRGxyPOvQA,"Not Tonight (feat. Da Brat, Left Eye, Missy ""Misdemeanor"" Elliott and Angie Martinez) - Remix","Lil' Kim,Angie Martinez,Lisa ""Left Eye"" Lopes,Da Brat,Missy Elliott"
2655,Look Into My Eyes,Bone Thugs-N-Harmony,4ISp82TYvp9G3HTA2dPzQu,Look into My Eyes,Bone Thugs-N-Harmony
2656,Get It Together,702,4eDCsyIHTSu3cQZ5wDIyP7,Get It Together,702
2657,All By Myself,Celine Dion,0gsl92EMIScPGV1AU35nuD,All By Myself,Céline Dion
2658,It's All Coming Back To Me Now,Celine Dion,5EQzuYfTZt7B2LqlvTF49l,It's All Coming Back to Me Now,Céline Dion
2659,My Love Is The Shhh!,Somethin' For The People,3TS25nchaYIPb2Y2fw6cbb,My Love Is the Shhh!,Somethin' For The People
2660,I Finally Found Someone,Barbra Streisand,2WthqeuPLwn0CHwCMrlt6L,I Finally Found Someone (feat. Bryan Adams),"Barbra Streisand,Bryan Adams"
2661,Ill Be,Foxy Brown,6Ag4SYLUGFdnJrCwUIb4mT,I'll Be,"Foxy Brown,JAY-Z"
2662,If It Makes You Happy,Sheryl Crow,5XrfFo0JFOnWD9ZMNXGkQh,If It Makes You Happy,Sheryl Crow
2663,When You Love A Woman,Journey,4b79AEQyxEVoiGMyBUv0io,When You Love a Woman,Journey
2664,Everyday Is A Winding Road,Sheryl Crow,0t6DAi9KEiaWOtgTTXGhD2,Everyday Is A Winding Road,Sheryl Crow
2665,Cold Rock A Party,Mc Lyte,1iVdwLsbPsKnqUoZOWlEqv,Cold Rock a Party,MC Lyte
2666,Pony,Ginuwine,6mz1fBdKATx6qP4oP1I65G,Pony,Ginuwine
2667,Building A Mystery,Sarah McLachlan,3ozomn4PrGEKEuusxX2HpC,Building a Mystery,Sarah McLachlan
2668,Your Woman,White Town,4ACxa9buEUnOdYEoPcnMpi,Your Woman,White Town
2669,C U When U Get There,Coolio,4gf05qWuOT4JmtVGBlIXRO,C U When U Get There,"Coolio,40 Thevz"
2670,Change The World,Eric Clapton,6BQNJ0JFKh8sWjQLI6Zudi,Change the World,Eric Clapton
2671,Tubthumping,Chumbawamba,5YScXJKtefsgdskIy60N7A,Tubthumping,Chumbawamba
2672,Gotham City,R. Kelly,1OCFE38LYUf22diBKJ8Z4W,Gotham City - Remix,R. Kelly
2673,What About Us,Total,6Ph7bndA7A5ExoHIZPX4TJ,What About Us - Remix; feat. Black Rob,"Total,Black Rob"
2674,What's On Tonight,Montell Jordan,1q3C05jegoKRuU1biZtVxv,What's On Tonight,Montell Jordan
2675,Secret Garden,Bruce Springsteen,68uuz61IqrSJjO6ffO3yHc,Secret Garden,Bruce Springsteen
2676,The One I Gave My Heart To,Aaliyah,5Hr3o3xLPcMfruYm8Fd5EN,The One I Gave my Heart to,Aaliyah
2677,No Time,Lil' Kim,5Pe9H08rkbraYpP3dllcfe,No Time,Lil' Kim
2678,Naked Eye,Luscious Jackson,6YtkOhiHmf46w1noltVnF2,Naked Eye,Luscious Jackson
2679,I Shot The Sheriff,Warren G,5uC1sC1OmVKfU0m5opiY25,I Shot The Sheriff,Warren G
2680,You Should Be Mine,Brian McKnight,7HP2lzaK7F55mj7J79bjf4,You Should Be Mine (Don't Waste Your Time),"Brian McKnight,Mase"
2681,Dont Cry For Me Argentina,Madonna,0bLRXQaWzmSXRXPmP6JnEF,Don't Cry for Me Argentina,Madonna
2682,Someone,SWV,68scrpEYQeO5B0OqAr2w9h,Someone (feat. Puff Daddy),"SWV,Diddy"
2683,Go The Distance,Michael Bolton,3hS5RCp5EE1wUiiE7f8dM1,Go the Distance,Michael Bolton
2684,Coco Jamboo,Mr. President,5fRvePkRGdpn2nKacG7I6d,Coco Jamboo,Mr. President
2685,Twisted,Keith Sweat,69QIVIjPMnI1ABLBqh9P1b,Twisted,Keith Sweat
2686,You Must Love Me,Madonna,78JPL7uIfs6Imm57r1QETk,You Must Love Me,Madonna
2687,Let It Go,Ray J,6igXETl1zKir06CA7NWYo2,Let It Go,Ray J
2688,The Boy Is Mine,Brandy,6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,"Brandy,Monica"
2689,Youre Still The One,Shania Twain,1wb4P4F0sxAQ2KXrRvsx6n,You're Still The One,Shania Twain
2690,Truly Madly Deeply,Savage Garden,013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,Savage Garden
2691,How Do I Live,LeAnn Rimes,7BD50ATrF3Vab5FQy7vtK8,How Do I Live,LeAnn Rimes
2692,I Don't Want To Wait,Paula Cole,5MDQNJ7SZTytJwCbWKqJDL,I Don't Want to Wait,Paula Cole
2693,How's It Going To Be,Third Eye Blind,3Uvx1TO0Kg5HgGPk58lHXv,How's It Going to Be,Third Eye Blind
2694,"No, No, No",Destiny's Child,5kHgrRO3hMDPehtH9VhYQc,"No, No, No Pt. 2 (feat. Wyclef Jean)","Destiny's Child,Wyclef Jean"
2695,My Heart Will Go On,Celine Dion,33LC84JgLvK2KuW43MfaNq,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion
2696,Gettin' Jiggy Wit It,Will Smith,0weAUscowxeqDtpCgtbpgp,Gettin' Jiggy Wit It,Will Smith
2697,You Make Me Wanna...,Usher,47TqCCnEliDp8NRDyIQoQq,You Make Me Wanna...,Usher
2698,My Way,Usher,5PIveStlGgjVL54GpVcqxr,My Way,Usher
2699,My All,Mariah Carey,3RSpK5Y0y5tl25qvssrwJ6,My All,Mariah Carey
2700,Been Around The World,Puff Daddy,1siDRjAa8MdxNoCHTiiQ7B,Been Around the World (feat. The Notorious B.I.G. & Mase),"Diddy,The Notorious B.I.G.,Mase"
2701,Adia,Sarah McLachlan,0rl84FuazRHYmK72krdmA1,Adia,Sarah McLachlan
2702,Everybody,Backstreet Boys,4rTeOSYqwXNz5qPR2DUTFZ,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys
2703,I Don't Want To Miss A Thing,Aerosmith,225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith
2704,This Kiss,Faith Hill,5EYWGM3Ns3iYew8ws0FatB,This Kiss,Faith Hill
2705,Let's Ride,Montell Jordan,3wQUwUopne0hVBDXa44Bki,Let's Ride,"Montell Jordan,Silk ""The Shocker"" Friend,Master P"
2706,Sex And Candy,Marcy Playground,5mkGfmJGFZpwK9nA5amOhv,Sex & Candy,Marcy Playground
2707,A Song For Mama,Boyz II Men,6FuJokk9FHx0E00SZ8ib8X,A Song For Mama,Boyz II Men
2708,Frozen,Madonna,2II03llydk4YnkBBvoYB3B,Frozen,Madonna
2709,Gone Till November,Wyclef Jean,0jOXmNowR2j1hVpZMqnz9P,Gone Till November,Wyclef Jean
2710,Tubthumping,Chumbawamba,5YScXJKtefsgdskIy60N7A,Tubthumping,Chumbawamba
2711,When The Lights Go Out,Five,37giHQffMdB94OqVy4ZBd8,When the Lights Go Out - Radio Edit,"Five,Cutfather & Joe"
