,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2119,0.476,0.331,5,-14.884,1,0.0305,0.31,2.82e-06,0.172,0.24,130.574,audio_features,43thLwzSasUUZEYjYPeJh3,spotify:track:43thLwzSasUUZEYjYPeJh3,https://api.spotify.com/v1/tracks/43thLwzSasUUZEYjYPeJh3,https://api.spotify.com/v1/audio-analysis/43thLwzSasUUZEYjYPeJh3,283133,4
2120,0.517,0.335,4,-13.104,1,0.0324,0.561,0.0,0.0876,0.163,138.096,audio_features,0ACu78PvVsOFYIKgRkKbGZ,spotify:track:0ACu78PvVsOFYIKgRkKbGZ,https://api.spotify.com/v1/tracks/0ACu78PvVsOFYIKgRkKbGZ,https://api.spotify.com/v1/audio-analysis/0ACu78PvVsOFYIKgRkKbGZ,244360,4
2121,0.717,0.696,9,-11.94,1,0.0373,0.0115,6.11e-05,0.0494,0.904,146.658,audio_features,6mdNRnbiVerwM8kGCS1KwD,spotify:track:6mdNRnbiVerwM8kGCS1KwD,https://api.spotify.com/v1/tracks/6mdNRnbiVerwM8kGCS1KwD,https://api.spotify.com/v1/audio-analysis/6mdNRnbiVerwM8kGCS1KwD,358333,4
2122,0.449,0.961,4,-4.305,1,0.0701,0.00854,0.00276,0.343,0.602,93.956,audio_features,1l6DV8qhmCdgOKLSAFzPOe,spotify:track:1l6DV8qhmCdgOKLSAFzPOe,https://api.spotify.com/v1/tracks/1l6DV8qhmCdgOKLSAFzPOe,https://api.spotify.com/v1/audio-analysis/1l6DV8qhmCdgOKLSAFzPOe,321827,4
2123,0.332,0.967,2,-3.859,1,0.0679,0.177,0.0,0.308,0.389,100.497,audio_features,7yJYnyb2Hx4G1i12DVpead,spotify:track:7yJYnyb2Hx4G1i12DVpead,https://api.spotify.com/v1/tracks/7yJYnyb2Hx4G1i12DVpead,https://api.spotify.com/v1/audio-analysis/7yJYnyb2Hx4G1i12DVpead,229293,4
2124,0.619,0.677,11,-11.728,0,0.0746,0.624,6.46e-05,0.0589,0.571,177.873,audio_features,6hHUiDe461VUoTHnsplRYs,spotify:track:6hHUiDe461VUoTHnsplRYs,https://api.spotify.com/v1/tracks/6hHUiDe461VUoTHnsplRYs,https://api.spotify.com/v1/audio-analysis/6hHUiDe461VUoTHnsplRYs,296360,4
2125,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,audio_features,6eN1f9KNmiWEhpE2RhQqB5,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/tracks/6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/audio-analysis/6eN1f9KNmiWEhpE2RhQqB5,405600,4
2126,0.655,0.83,6,-12.111,1,0.0515,0.0873,4.74e-05,0.268,0.946,118.031,audio_features,40RrsR16maAWMtBX6iav7d,spotify:track:40RrsR16maAWMtBX6iav7d,https://api.spotify.com/v1/tracks/40RrsR16maAWMtBX6iav7d,https://api.spotify.com/v1/audio-analysis/40RrsR16maAWMtBX6iav7d,196440,4
2127,0.802,0.802,2,-6.709,1,0.0513,0.0608,0.000252,0.0727,0.912,116.316,audio_features,2zFqQ0xLiMHOVUuV5zw9Gq,spotify:track:2zFqQ0xLiMHOVUuV5zw9Gq,https://api.spotify.com/v1/tracks/2zFqQ0xLiMHOVUuV5zw9Gq,https://api.spotify.com/v1/audio-analysis/2zFqQ0xLiMHOVUuV5zw9Gq,241493,4
2128,0.28,0.908,2,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,audio_features,5XcZRgJv3zMhTqCyESjQrF,spotify:track:5XcZRgJv3zMhTqCyESjQrF,https://api.spotify.com/v1/tracks/5XcZRgJv3zMhTqCyESjQrF,https://api.spotify.com/v1/audio-analysis/5XcZRgJv3zMhTqCyESjQrF,270080,4
2129,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,audio_features,2bCQHF9gdG5BNDVuEIEnNk,spotify:track:2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/tracks/2bCQHF9gdG5BNDVuEIEnNk,https://api.spotify.com/v1/audio-analysis/2bCQHF9gdG5BNDVuEIEnNk,257760,4
2130,0.685,0.547,11,-12.417,0,0.0487,0.0306,1.05e-05,0.0694,0.909,77.509,audio_features,7BVMXNnQSswMX8IJeZUb5T,spotify:track:7BVMXNnQSswMX8IJeZUb5T,https://api.spotify.com/v1/tracks/7BVMXNnQSswMX8IJeZUb5T,https://api.spotify.com/v1/audio-analysis/7BVMXNnQSswMX8IJeZUb5T,289533,4
2131,0.623,0.425,8,-13.045,1,0.0291,0.306,8.65e-05,0.108,0.392,116.593,audio_features,3NWcFiL6oCEagrFiTdDr1m,spotify:track:3NWcFiL6oCEagrFiTdDr1m,https://api.spotify.com/v1/tracks/3NWcFiL6oCEagrFiTdDr1m,https://api.spotify.com/v1/audio-analysis/3NWcFiL6oCEagrFiTdDr1m,315307,4
